BP ,BP.,0798059,FTSE 100,473.500000,
Carrs Milling Industries,CRM,0178587,FTSE Fledgling,180.000000,
Indigo Vision Group,IND,0925147,FTSE SmallCap,21.000000,
Northern AIM VCT,NNA,0209368,Ineligible,65.000000,
Touchstone Group,TSE,0305813,FTSE Fledgling,136.000000,
BFS Small Cos Dividend Trust,BSD,0661582,FTSE Fledgling,90.000000,
Aurora Investment Trust,ARR,0063326,FTSE Fledgling,93.000000,
Harvey Nash Group,HVN,0657354,FTSE Fledgling,26.000000,
SCI Entertainment Group,SEG,0764179,FTSE Fledgling,49.000000,
Ptarmigan Intnl. Capital Trust,PTM,0180010,FTSE Fledgling,249.500000,
Datamonitor,DTM,0975711,Ineligible,19.500000,
Whittard of Chelsea,WOC,0964010,FTSE Fledgling,61.000000,
Partridge Fine Arts,PRF,0673231,FTSE Fledgling,61.500000,
Netstore,NES,0412360,FTSE Fledgling,14.250000,
Dataflex Holdings,DFX,0101806,FTSE Fledgling,19.750000,
Thorpe (FW),TFW,0890104,FTSE Fledgling,116.000000,
Gaming International,GGI,3075908,FTSE Fledgling,60.000000,
Gartmore Snt Inc Shs,GTSI,0413136,Ineligible,9.000000,
Gartmore Snt Cap Shs,GTSC,0413125,Ineligible,2.000000,
Retail Decisions,RTD,0948348,FTSE Fledgling,4.750000,
VTR,VTR,0929354,FTSE Fledgling,120.000000,
Ransom (W.) & Son,RNSM,0724968,FTSE Fledgling,50.500000,
Second Scottish National Trust,SSNI,0165255,FTSE Fledgling,16.500000,
Close Tech&Gen VCT,CNG,0558167,Ineligible,92.000000,
Ronson,RON,0439303,FTSE Fledgling,1.235000,
Teamtalk Media Group,TTK,0177283,Ineligible,5.750000,
Capital Opportunities Trust,COT,0167240,FTSE Fledgling,73.500000,
Dresdner RCM Income Growth IT,DRM,0288107,FTSE Fledgling,39.500000,
Blue Planet Fin & Inc I.T.,BPFU,0175793,FTSE Fledgling,930.000000,
Martin Currie Enhanced Inc Tst,MCN,0725637,FTSE Fledgling,49.000000,
Huntsworth,HNT,0432722,FTSE Fledgling,14.000000,
Trio Holdings,TRN,0894678,FTSE Fledgling,15.500000,
London Forfaiting Co,LFC,0528784,FTSE Fledgling,12.250000,
Christie Group,CTG,0195315,FTSE Fledgling,51.500000,
Exeter Investment Group PLC,EIG,0325628,FTSE Fledgling,127.500000,
Resources Investment Trust,REI,3098314,,67.500000,
Aberdeen Convertible Income Trust,ABC,0506241,FTSE Fledgling,29.000000,
Aston Villa,ASV,0063285,FTSE Fledgling,111.500000,
Investec European Gwth & Inc Tst,IEO,0119575,Ineligible,19.000000,
Pittards,PTD,0690520,FTSE Fledgling,57.500000,
Taverners Trust,TVT,0876999,FTSE Fledgling,78.500000,
MS International,MSI,0595700,FTSE Fledgling,56.000000,
Eckoh Technologies,ECK,0854478,FTSE Fledgling,6.000000,
XKO Group,XKO,0159225,FTSE Fledgling,46.000000,
Guinness Flight Venture Capital Trust,GFV,0394510,Ineligible,42.000000,
Manchester & London Inv Tst,MNL,0225847,FTSE Fledgling,163.000000,
Caffyns,CFYN,0161521,FTSE Fledgling,455.000000,
Ivory & Sime Optimum Income Trust,IVO,0453091,FTSE Fledgling,34.500000,
Sinclair(William)Hldgs,SNCL,0966566,FTSE Fledgling,52.500000,
Dmatek Limited,DTK,0272337,FTSE Fledgling,54.500000,
Motion Media,MMD,0443605,FTSE SmallCap,11.500000,
Easyscreen,EAS,0485997,FTSE Fledgling,22.000000,
Sherwood Group,SHW,0260763,FTSE Fledgling,10.500000,
Knowledge Support Systems Group,KSS,0333159,FTSE Fledgling,15.750000,
Walker Greenbank,WGB,0306151,FTSE Fledgling,19.500000,
Chamberlin & Hill,CMH,0187022,FTSE Fledgling,157.500000,
Global Opportunities Trust Ld Inc,GOTI,0829164,Ineligible,9.000000,
Global Opportunities Trust Ld Cap,GOTC,0829227,Ineligible,1.750000,
Cardiff Property,CDFF,0175425,FTSE Fledgling,501.000000,
Quayle Munro Holdings,QYM,0299671,FTSE Fledgling,325.000000,
Intelek,ITK,0008480,FTSE Fledgling,14.250000,
Falkland Islands Holdings,FKL,0186159,FTSE Fledgling,186.000000,
Hay & Robertson,HAY,0398299,FTSE Fledgling,53.000000,
QS Group,QSG,0714851,FTSE Fledgling,28.500000,
PPL Therapeutics,PTH,0665744,FTSE SmallCap,9.000000,
TeleCity,TCY,0538749,FTSE Fledgling,5.500000,
Onemonday Group,ONE,3002605,FTSE Fledgling,24.500000,
Walker Crips Weddle Beck,WCW,0941121,FTSE Fledgling,109.000000,
Titon Hldgs,TON,0894140,FTSE Fledgling,99.500000,
Mid-States,MST,0268303,FTSE Fledgling,20.750000,
Parkwood Holdings,PKW,0681654,FTSE Fledgling,55.500000,
Aortech International,AOR,0040211,FTSE SmallCap,28.500000,
Precoat International,PPR,0699204,FTSE Fledgling,74.500000,
Trivest VCT,TST,0166399,Ineligible,62.500000,
Donatantonio,DON,0276209,FTSE Fledgling,70.500000,
Merrydown,MYW,0581453,FTSE Fledgling,44.000000,
Black Arrow Group,BLKA,0101497,FTSE Fledgling,49.500000,
Howard Holdings,HWS,0440769,FTSE Fledgling,39.000000,
Character Group,CCT,0897611,FTSE Fledgling,25.500000,
INVESCO City & Commercial Trust,ICT,0636911,FTSE Fledgling,82.000000,
Patsystems,PTS,0305501,FTSE Fledgling,8.000000,
Close Finsbury Eurotech Trust,CFB,0958477,FTSE Fledgling,20.000000,
Safeland,SAF,0766700,FTSE Fledgling,38.000000,
M.M.T.Computing,MMT,0550367,FTSE Fledgling,85.000000,
Tinsley (Eliza) Group,TNL,0893040,FTSE Fledgling,38.000000,
Global Group,GLG,0373070,FTSE Fledgling,6.250000,
International Real Estate,IRE,0697059,FTSE Fledgling,138.500000,
Elderstreet Milnm Vent Cap Tst,EMV,0362205,Ineligible,56.500000,
Theratase,THE,0314262,FTSE Fledgling,39.500000,
Southampton Leisure Holdings,SOO,0792211,FTSE Fledgling,31.000000,
Rage,RGE,0067469,FTSE Fledgling,1.250000,
Intrinsic Value,ITV,0744955,FTSE Fledgling,40.000000,
Premier Asset Management,PAM,0952628,FTSE Fledgling,84.000000,
C.H.E. Group,CEU,0047784,FTSE Fledgling,43.500000,
Electronic Data Processing,EDP,0310152,FTSE Fledgling,40.000000,
Teather & Greenwood Holdings,TEG,0648228,FTSE Fledgling,35.000000,
Redbus Interhouse,RBI,0918299,FTSE Fledgling,6.500000,
Swallowfield,SWL,0866730,FTSE Fledgling,90.000000,
Piccadilly Growth Trust,PDY,0435594,FTSE Fledgling,75.000000,
European Colour,EUC,0226301,FTSE Fledgling,21.000000,
Liontrust Knowledge Economy Tst,LKE,3023286,FTSE Fledgling,58.000000,
Legg Mason Investrs Aim Dist Tst,LMA,0011637,Ineligible,58.000000,
Eleco,ELCO,0308124,FTSE Fledgling,22.500000,
Jacks (William),JCKS,0468545,FTSE Fledgling,87.500000,
Trace Group,TCC,0898056,FTSE Fledgling,62.500000,
INVESCO Geared Opportunities Trust,IGO,0256784,FTSE Fledgling,51.000000,
GB Group,GBG,0687061,FTSE Fledgling,11.750000,
Advance Value Realisation,AVR,0928209,Ineligible,62.000000,
Jasmin,JAS,0471800,FTSE Fledgling,197.500000,
Singer & Friedlander Aim 2 VCT,SFV,0350318,Ineligible,49.500000,
AFA Systems,AFA,0011239,FTSE Fledgling,39.000000,
Hampton Trust,HMP,0141534,FTSE Fledgling,6.750000,
Music Choice Europe,MUS,0976673,FTSE Fledgling,7.500000,
Clinical Computing,CLC,0206336,FTSE Fledgling,36.500000,
Capital For Companies VCT,CFC,0173485,Ineligible,76.500000,
Aberdeen New Thai Inv Tst,ANW,0005997,FTSE Fledgling,49.500000,
Victoria,VCP,0929008,FTSE Fledgling,132.500000,
Total Systems,TTS,0897503,FTSE Fledgling,87.500000,
Triven VCT,TVV,0539151,Ineligible,47.500000,
Rolfe & Nolan,ROLF,0747170,FTSE Fledgling,61.500000,
Advanced Power Components,APC,0037398,FTSE Fledgling,36.500000,
Murray Emerging Gwth & Inc Tst,MEM,3019423,FTSE Fledgling,23.000000,
Close Brothers Dev VCT,CBD,0483247,Ineligible,60.000000,
Blue Planet UK Financials IT,BPU,0152417,FTSE Fledgling,63.000000,
Zero Dividend Recovery Fund Limited,ZDR,3145878,Ineligible,74.000000,
Foresight Technology VCT,FTV,0186126,Ineligible,77.500000,
Nettec,NTC,0379700,FTSE Fledgling,7.250000,
Fleming Technology Trust,FTY,0776709,FTSE Fledgling,47.500000,
Superscape,SPS,0863612,FTSE Fledgling,23.500000,
Cape,CIU,0172608,FTSE Fledgling,16.000000,
Wilshaw,WSW,0969899,FTSE Fledgling,22.000000,
Triad Group,TRD,0903574,FTSE Fledgling,39.500000,
American Opportunity Trust,AOP,0037354,FTSE Fledgling,71.000000,
Durlacher Corporation,DUC,0338002,FTSE Fledgling,1.500000,
Lupus Capital,LUP,0242404,FTSE Fledgling,5.000000,
Terence Chapman Grp,TCG,0721408,FTSE Fledgling,12.000000,
Framlington Global Fin & Inc Fd,FGF,0187000,Ineligible,10.500000,
Dewhurst A,DWHA,0267526,FTSE Fledgling,71.000000,
Dewhurst Ord,DWHT,0267504,FTSE Fledgling,96.000000,
Gowrings,GOW,0380746,FTSE Fledgling,92.500000,
REA Holdings,RE.,0234906,FTSE Fledgling,65.000000,
Second London American Trust,SLT,0765150,FTSE Fledgling,9.000000,
Jupiter Financial & Income Tst PLC,JFI,3048579,FTSE SmallCap,11.000000,
Blue Planet Euro Fin Inv Tst,BLP,0532707,FTSE Fledgling,49.000000,
Drew Scientific Group,DRW,0281526,FTSE Fledgling,14.500000,
African Lakes Corp,AFLK,0009397,FTSE Fledgling,5.000000,
Aberdeen Latin American Inv Tst,ABL,0035392,FTSE Fledgling,40.000000,
Bullough,BLGH,0153205,FTSE Fledgling,15.000000,
Densitron Technologies,DSN,0263739,FTSE Fledgling,24.750000,
North Midland Construction,NMD,0645285,FTSE Fledgling,81.250000,
Sterling Publishing Group,SPB,0846271,FTSE Fledgling,9.500000,
Investment Co,INV,0465825,FTSE Fledgling,282.500000,
City Of London Group,CIN,0199168,FTSE Fledgling,93.000000,
Heart of Midlothian,HTM,0417644,FTSE Fledgling,62.500000,
Orbis,OBS,0426112,FTSE Fledgling,4.500000,
Archimedes Investment Trust,ARCC,0047386,Ineligible,570.000000,
Archimedes Investment Trust,ARCI,0047364,Ineligible,77.500000,
Australian Opportunities Inv Tst,AOI,0341947,FTSE Fledgling,55.500000,
Collective Assets Trust,CAS,0444192,FTSE Fledgling,131.000000,
K S Biomedix,KSB,0479666,FTSE SmallCap,13.500000,
Cenes Pharmaceuticals,CEN,0207050,FTSE Fledgling,4.500000,
Coral Products,CRU,0223573,FTSE Fledgling,37.000000,
Oxford Technology 2 VCT,OXH,0310505,Ineligible,155.000000,
Martin International Hldgs,MTA,0569266,FTSE Fledgling,10.250000,
Cakebread Robey,CKB,0162502,Ineligible,61.500000,
Multi Group,MLT,0289973,FTSE Fledgling,16.500000,
DRS Data & Research Services,DRS,0250258,FTSE Fledgling,21.250000,
BFS Equity Income & Bond Tst,BFVI,0446530,Ineligible,22.500000,
BFS Equity Income & Bond TstPtg Cap,BFVC,0446541,Ineligible,15.000000,
Goodwin,GDWN,0378105,FTSE Fledgling,101.500000,
Coffee Republic,CFE,0048776,FTSE Fledgling,3.250000,
Gartmore Select Japanese Inv. Trust,GSJ,0384113,FTSE Fledgling,36.250000,
Gaskell,GKLL,0432045,FTSE Fledgling,29.500000,
High-Point Rendel Group,HPT,0425421,FTSE Fledgling,27.000000,
Pennine Downing Ethical VCT,PDE,0936525,Ineligible,65.000000,
ProVen Media VCT PLC,PVM,3051801,Ineligible,100.000000,
Leisure & Media VCT PLC,LEM,3017193,Ineligible,77.500000,
Northern Recruitment Group,NRG,0168771,FTSE Fledgling,39.000000,
Invesco Techmark Enterprise Tst,IET,0380876,FTSE Fledgling,25.500000,
Plantation & General Invs,PGI,0691169,FTSE Fledgling,13.500000,
Progressive Geared Income Trust,PRG,0879824,FTSE Fledgling,15.500000,
Middlesex Holdings,MSX,0204147,FTSE Fledgling,0.725000,
MSB International,MSB,0558866,FTSE Fledgling,33.500000,
Slimma,SLM,0820770,FTSE Fledgling,65.500000,
European Monthly Income Trust,EPM,0367329,Ineligible,5.250000,
European Monthly Income Trust (Ann Shs),EPMA,0368300,Ineligible,12.500000,
Stratagem Group,SAM,0526625,FTSE Fledgling,19.500000,
AIT Group,AGP,0044707,Ineligible,32.500000,
SR Pharma,SPA,0843335,FTSE Fledgling,28.000000,
Leggmason Investors Aim VCT,LEI,3019627,Ineligible,75.000000,
Hawtin,HTI,0415693,FTSE Fledgling,9.250000,
Enterprise Capital PLC,EPC,3039380,FTSE Fledgling,62.000000,
Haynes Publishing Group,HYNS,0416083,FTSE Fledgling,98.000000,
Greenwich Resources,GRWA,0387974,FTSE Fledgling,1.750000,
BioScience VCT,BVP,3125610,Ineligible,90.000000,
Servicepower Technologies,SVR,0383109,FTSE Fledgling,12.500000,
Forminster,FORM,0345927,FTSE Fledgling,19.000000,
Singer & Friedlander AIM VCT,SGF,0451545,Ineligible,36.500000,
British Smaller Companies VCT,BSV,0140315,Ineligible,40.000000,
Yorklyde,YKLD,0987761,FTSE Fledgling,60.000000,
Income & Growth Trust Inc Shs,IGTI,0412843,Ineligible,13.000000,
Income & Growth Trust,IGT,0412887,Ineligible,5.000000,
Armitage Brothers,ATG,0049810,FTSE Fledgling,153.500000,
London Finance & Investment Group,LFI,0299400,FTSE Fledgling,24.000000,
Hartstone Group,HST,0370350,FTSE Fledgling,3.500000,
Downing Classic VCT 2,DNG,0413512,Ineligible,55.000000,
Leggmason Inv Euro Util Tst,LGN,0476117,FTSE Fledgling,56.500000,
Close Brothers AIM VCT,COA,0248167,Ineligible,60.000000,
Etechnology VCT,ETH,0920227,Ineligible,45.000000,
Claims Direct,CLA,0921264,,3.000000,
Ultrasis,ULT,0149497,FTSE Fledgling,1.000000,
Jupiter Global Green Inv Trust,JGG,3000104,FTSE Fledgling,61.000000,
Litho Supplies,LTS,0519625,FTSE Fledgling,26.500000,
Gartmore Absolute Gwth & Inc Tst,GTMI,0182759,FTSE Fledgling,15.000000,
Marchpole Holdings,MPH,0223959,FTSE Fledgling,4.750000,
Murray Ventures Investment Tst,MYT,0292959,FTSE Fledgling,14.500000,
Paramount,PMN,0667654,FTSE Fledgling,21.000000,
Gartmore High Income Trust,GHI,0571131,FTSE Fledgling,28.000000,
Jourdan,JDR,0478748,FTSE Fledgling,17.000000,
Wensum Co,WNS,0948531,FTSE Fledgling,71.500000,
Lendu Hldgs,LNU,0512248,FTSE Fledgling,41.500000,
Vocalis Group,VOC,0930613,FTSE Fledgling,4.000000,
Hydro International,HYD,0449948,FTSE Fledgling,41.000000,
British Smaller Tech Cos VCT,BSR,0490731,Ineligible,40.000000,
Creston,CRE,0444028,FTSE Fledgling,49.000000,
Statpro Group,SOG,0630021,FTSE Fledgling,17.000000,
Cooper (Frederick),COOP,0257000,FTSE Fledgling,35.000000,
Energy Technique,ETQ,0100052,FTSE Fledgling,7.250000,
Airflow Streamlines,ARFL,0011563,FTSE Fledgling,63.500000,
Emess,EMSS,0313496,FTSE Fledgling,4.750000,
New Fulcrum Inv Tst,NFI,0574884,Ineligible,22.000000,
Trust of Property Shares,TPY,0906294,FTSE Fledgling,76.500000,
Framlington Second Dual Trust,FDS,0741031,FTSE Fledgling,9.750000,
Slingsby (H.C.),SLNG,0813800,FTSE Fledgling,503.500000,
Downing Classic VCT,DCV,0485232,Ineligible,75.000000,
Howle Holdings,HOH,0441320,FTSE Fledgling,17.000000,
Chieftain Group,CFT,0191971,FTSE Fledgling,55.500000,
Shoprite Group,SHO,0463777,FTSE Fledgling,6.250000,
DCS Group,DCS,0629375,FTSE Fledgling,18.500000,
Toad,TOA,0886631,FTSE Fledgling,6.250000,
Pavilion Gearded Recovery Trust,PGR,3076031,FTSE Fledgling,15.000000,
Firth Holdings,FTHM,0339328,FTSE Fledgling,5.500000,
Govett Enhanced Income Inv,GOV,0538437,FTSE Fledgling,9.750000,
Premier High Income Trust,PMH,0721129,FTSE Fledgling,22.500000,
Sitka Health Fund Vct,STH,3019939,Ineligible,95.000000,
Wescol Group,WCL,0949051,FTSE Fledgling,7.500000,
Welsh Industrial Investment Trust,WII,0947765,FTSE Fledgling,295.000000,
i-Net VCT,INE,0975421,Ineligible,37.500000,
Pennine AIM VCT,PAV,0680350,Ineligible,100.000000,
Stoddard International,SDD,0851189,FTSE Fledgling,6.000000,
Booth Industries Group,BTHI,0111203,FTSE Fledgling,29.500000,
European Growth & Inc Tst (Inc),EURI,0977234,Ineligible,6.000000,
European Growth & Inc Tst (Cap),EURC,0977267,Ineligible,0.750000,
Downing Healthcare Protected VCT,DHP,0279071,Ineligible,40.000000,
Ultima Networks,UTN,0589509,FTSE Fledgling,2.000000,
Worthington Group,WRN,0981707,FTSE Fledgling,3.250000,
PNC Telecom,PTC,0683166,FTSE Fledgling,8.000000,
Chelverton Growth Trust,CGW,0262134,FTSE Fledgling,20.000000,
Premium Trust (Inc Shs),PTTI,0965091,Ineligible,15.000000,
Premium Trust (Cap Shs),PTTC,0965262,Ineligible,3.500000,
QXL Ricardo,QXL,0840659,FTSE Fledgling,0.430000,
Baldwins Industrial Services,BLD,0293725,FTSE Fledgling,11.500000,
Transware,TRW,3039993,FTSE Fledgling,10.000000,
Exeter Smaller Cos Income Fund,ESC,0969554,Ineligible,5.500000,
Braime (TF & JH) Holdings A,BMT,0118527,FTSE Fledgling,185.000000,
Braime (TF & JH) Holdings,BMTO,0118505,FTSE Fledgling,335.000000,
InterX,ITX,0452656,Ineligible,9.750000,
Walker (T),WKT,0935588,FTSE Fledgling,54.500000,
IS Solutions,ISL,0135195,FTSE Fledgling,13.500000,
Talisman First Venture Cap Tst,TFV,0353566,Ineligible,12.500000,
Yeoman Investment Trust,YMNI,0451954,Ineligible,2.750000,
Yeoman Investment Trust Cap,YMNC,0451943,Ineligible,0.200500,
Orchestream Holdings,OCH,0674115,FTSE Fledgling,2.500000,
Tex Holdings,TXH,0885047,FTSE Fledgling,51.000000,
Business Systems Group Hldgs,BSG,0822204,FTSE Fledgling,4.000000,
Bailey(C.H.),BLEY,0070519,FTSE Fledgling,5.250000,
Oxford Technology Venture Cap Trust,OXT,0664020,Ineligible,75.000000,
Boustead,BOU,3103779,FTSE Fledgling,43.500000,
Bisichi Mining,BISI,0101204,FTSE Fledgling,29.500000,
Britannic Global Income Trust PLC,BTG,0289230,FTSE Fledgling,4.250000,
Silk Industries,SKI,0803027,FTSE Fledgling,24.500000,
Jove Investment Trust (Inc Shs ),JOVI,0478889,Ineligible,10.000000,
Jove Investment Trust (Cap shs ),JOVC,0478908,Ineligible,1.750000,
Tea Plantations Investment Trust,TEA,0879211,FTSE Fledgling,28.000000,
Framlington Health & Income Fd,FHI,0956802,Ineligible,4.000000,
Timeload,TLO,0160078,FTSE Fledgling,0.400000,
Close FTSE 100 Tst (Inc Shs 10P),CSEI,0738237,Ineligible,11.500000,
Close FTSE 100 Tst (Cap Shs 10p),CSEC,0738248,Ineligible,2.500000,
Monthly High Income Geared,MHT,0445311,FTSE Fledgling,3.500000,
Pennine AIM VCT II,PNV,0680361,Ineligible,62.500000,
Albion,AON,0012209,FTSE Fledgling,73.000000,
Alldays,ALD,0943901,FTSE Fledgling,6.250000,
T&G AIM VCT,TGA,3145210,Ineligible,100.000000,
New Star Enhanced Income Tst PLC,NSE,3043251,FTSE Fledgling,5.500000,
WMRC,WMRC,0971269,FTSE Fledgling,4.500000,
Prime People,PRP,0696766,FTSE Fledgling,7.250000,
SVM Ofex Fund,SVM,0068417,FTSE Fledgling,47.500000,
OEM,OEM,0657224,FTSE Fledgling,32.500000,
Narborough Plantations,NBP,0622608,,19.500000,
Falcon Holdings,FCN,0935384,FTSE Fledgling,152.500000,
BC Income & Growth Fund,BCN,3018668,Ineligible,5.000000,
Sheffield United,SUT,0218148,FTSE Fledgling,5.000000,
Govett European Enhanced Income Investme,GEE,0740403,FTSE Fledgling,7.500000,
Culver Holdings,CVE,0240152,FTSE Fledgling,19.000000,
American Income Trust,AMI,0977290,Ineligible,1.750000,
Partners Holdings,PRT,0673220,FTSE Fledgling,12.500000,
Roxspur,RXS,0439585,FTSE Fledgling,4.500000,
Bradstock Group,BDK,0117870,FTSE Fledgling,3.250000,
Automotive Precision Holdings,ATI,0065452,FTSE Fledgling,5.500000,
Fletcher King,FLK,0342531,FTSE Fledgling,25.500000,
Shaw (Arthur) & Co,SAW,0800512,FTSE Fledgling,0.215000,
iRevolution Group,IREV,3053357,FTSE Fledgling,4.500000,
FII Group,FII,0345240,FTSE Fledgling,8.500000,
London Pacific Group,LPG,0094218,FTSE SmallCap,3.000000,
Investment Trust of Inv Trusts,ITI,0137191,FTSE Fledgling,2.750000,
Aukett Group,AUK,0061795,FTSE Fledgling,2.500000,
Cohen (A.) & Co. Ord,CHEN,0208008,FTSE Fledgling,12.500000,
Edinburgh Leveraged Income Trust,EDI,3001680,FTSE Fledgling,3.750000,
Lowe (Robert H.),LWE,0536798,FTSE Fledgling,1.250000,
Danae Investment Trust,DNII,0302847,Ineligible,3.000000,
Danae Investment Trust - Cap,DNIC,0302869,Ineligible,4.250000,
Premier Recovery Trust,PVY,3108224,,5.250000,
IMS Group,IMS,0455105,Ineligible,4.500000,
Framlington Split Income Trust,FSI,3022131,FTSE Fledgling,2.750000,
Ross Group,RGP,0219260,FTSE Fledgling,2.250000,
Independent Media Distribution,IMD,3130885,FTSE Fledgling,35.500000,
Wood (Arthur) & Son (Longport),WODA,0977869,FTSE Fledgling,70.000000,
Stockbourne,SCB,0410579,FTSE Fledgling,0.750000,
Associated British Engineering,ASBE,0739564,FTSE Fledgling,100.000000,
NetBenefit,NBT,0690519,FTSE Fledgling,8.000000,
Technology & Income Trust,TCH,0772978,Ineligible,2.000000,
Foster (John) & Son,FTJ,0348205,FTSE Fledgling,10.750000,
Leggmason Inv Inc & Grwth,LIG,0224800,FTSE Fledgling,1.375000,
Caldwell Investments,CDW,0163691,FTSE Fledgling,8.500000,
Network Technology,NTY,0633150,FTSE Fledgling,3.250000,
Ci Income Fund Ld,CII,0183990,Ineligible,2.750000,
Knowledge Management Software,KMS,0830887,FTSE Fledgling,1.000000,
Feedback,FDBK,0334055,FTSE Fledgling,9.500000,
Gartmore Distribution Trust,GMS,0560366,FTSE SmallCap,0.755000,
Coburg Group,CGG,0740038,FTSE Fledgling,1.000000,
Enhanced Zero Trust,ENZA,0524942,FTSE Fledgling,1.750000,
Highway Capital,HWC,0857938,FTSE Fledgling,13.000000,
BFS Uk Dual Return Trust (Cap),BUKC,0969695,Ineligible,1.250000,
BFS UK Dual Return Trust,BUKI,0969684,Ineligible,3.000000,
Creightons,CRL,0234166,FTSE Fledgling,1.750000,
Gartmore Split Capital Opps Tst,GCO,0846754,FTSE Fledgling,2.000000,
Broadgate Investment Trust,BGTG,0437631,FTSE Fledgling,3.500000,
Radiant Metal Finishing,RMF,0719287,FTSE Fledgling,65.000000,
World Trade Systems,WTS,0413675,FTSE Fledgling,0.500000,
Leggmason Inv Strat Asst Tst,LIS,3028504,FTSE Fledgling,1.250000,
Geared Inc Investment Trust,GICI,0362346,Ineligible,0.375000,
Geared Inc Investment Trust,GIC,0363424,Ineligible,0.100100,
Maisha,MSA,0727934,FTSE Fledgling,2.750000,
Semple Cochrane,SCC,0793872,FTSE Fledgling,6.000000,
Toye & Co.,TOYE,0900166,FTSE Fledgling,36.000000,
IAF Group,IAF,0452980,FTSE Fledgling,5.000000,
Martin Currie High Income Trust,MHC,0352057,FTSE Fledgling,1.750000,
Anglesey Mining,AYM,0032047,FTSE Fledgling,0.500000,
BFS Income & Growth Trust,BFS,0292357,Ineligible,0.425000,
BFS Income & Growth Trust,BFSI,0292368,Ineligible,0.425000,
Quarterly High Income Trust,QHI,0162223,FTSE Fledgling,0.505000,
Dartmoor Investment Trust,DIT,0255703,FTSE Fledgling,0.500000,
Dunham-Bush (Europe),DBE,0750219,FTSE Fledgling,1.000000,
Leggmason Investors Amer Asset,LGG,0960795,Ineligible,0.380000,
Zero Preference Growth Trust (Growth Shs,ZPG,0822196,FTSE Fledgling,1.250000,
Aberdeen Preferred Income Trust,APR,0004541,FTSE Fledgling,0.180000,
Govett European Tech & Inc Tst,GTI,0146227,FTSE Fledgling,1.250000,
Govett High Income Inv Trust,GOH,0941745,FTSE Fledgling,0.325000,
St.Davids Inv Tst,SDA,0721828,FTSE Fledgling,0.255000,
Energis,EGS,0889782,Ineligible,0.010000,
Geared Opportunities Income Tst,GOII,0305028,FTSE Fledgling,3.750000,
US Growth & Income Fund Ld,USG,0976929,Ineligible,0.255000,
